product_id,shop_id,category,cost_price,unit_price,stock,sales_volume,return_rate,profit,demand_score,price_competitiveness_score,cart_abandonment_rate,loyalty_score,shop_performance_index,promotion_suggestion,price_adjustment
PROD_00198,SHOP_022,Beauty,74.18,87.53,45,113.0,0.376,941.34,0.702,0.404,0.168,0.512,0.779,NO,DECREASE
PROD_00199,SHOP_003,Food & Grocery,256.41,511.92,346,320.0,0.192,66064.67,0.204,0.896,0.768,0.01,0.311,YES,STABLE
PROD_00200,SHOP_022,Toys,58.95,123.31,492,467.0,0.122,26389.27,0.447,0.895,0.7,0.649,0.838,YES,STABLE
PROD_00201,SHOP_037,Beauty,205.13,323.28,194,797.0,0.161,79004.9,0.126,0.779,0.729,0.973,0.305,YES,STABLE
PROD_00202,SHOP_043,Sports,262.58,622.28,352,717.0,,186207.34,0.49,0.809,0.461,0.664,0.713,NO,STABLE
PROD_00203,SHOP_032,Beauty,261.48,346.71,251,328.0,0.108,24936.25,0.973,0.335,0.267,0.643,0.523,NO,DECREASE
PROD_00204,SHOP_048,Beauty,197.75,275.11,211,36.0,0.251,2085.94,0.1,0.364,0.553,0.619,0.444,YES,DECREASE
PROD_00205,SHOP_030,Sports,102.93,304.0,307,484.0,0.322,65981.52,0.427,0.617,0.173,0.659,0.202,NO,STABLE
PROD_00206,SHOP_032,Food & Grocery,46.43,131.61,369,419.0,0.048,33977.28,0.65,0.431,0.798,0.393,0.566,YES,STABLE
PROD_00207,SHOP_030,Beauty,199.24,676.83,68,510.0,0.002,243083.76,0.763,0.687,0.425,0.585,0.939,NO,INCREASE
PROD_00208,SHOP_033,Toys,265.01,565.49,311,709.0,0.343,139967.49,0.346,0.975,0.828,0.453,0.307,YES,STABLE
PROD_00209,SHOP_013,Sports,66.87,189.16,351,353.0,0.415,25253.5,0.219,0.797,0.831,0.178,0.634,NO,STABLE
PROD_00210,SHOP_028,Books,243.45,579.03,12,390.0,0.065,122369.25,0.703,0.44,0.663,0.161,0.429,NO,STABLE
PROD_00211,SHOP_007,Beauty,186.75,511.23,287,229.0,0.334,49487.74,0.605,0.466,0.688,0.799,0.43,NO,STABLE
PROD_00212,SHOP_001,Electronics,224.38,365.12,444,799.0,0.387,68932.62,0.499,0.458,0.575,0.71,0.494,NO,STABLE
PROD_00213,SHOP_012,Clothing,288.93,831.38,61,386.0,0.018,205616.76,0.351,0.485,0.221,0.846,0.205,NO,STABLE
PROD_00214,SHOP_032,Books,238.02,581.45,37,724.0,0.143,213087.33,0.298,0.429,0.151,0.505,0.533,NO,STABLE
PROD_00215,SHOP_036,Beauty,247.99,856.97,4,117.0,0.301,49804.21,0.501,0.933,0.56,0.621,0.967,NO,STABLE
PROD_00216,SHOP_002,Books,273.84,843.96,191,526.0,,191625.31,0.501,0.331,0.774,0.193,0.611,NO,DECREASE
PROD_00217,SHOP_044,Sports,130.14,181.44,275,719.0,0.395,22315.24,0.767,0.605,0.713,0.072,0.749,NO,INCREASE
PROD_00218,SHOP_017,Sports,125.25,276.82,207,443.0,0.142,57610.85,0.451,0.383,0.104,0.72,0.251,NO,INCREASE
PROD_00219,SHOP_019,Clothing,230.76,502.72,202,676.0,0.014,181271.13,0.241,0.454,0.66,0.797,0.88,YES,STABLE
PROD_00220,SHOP_001,Toys,168.29,413.05,63,42.0,0.002,10259.36,0.637,0.676,0.81,0.305,0.799,YES,STABLE
PROD_00221,SHOP_013,Books,38.81,105.83,290,55.0,0.383,2274.32,0.939,0.996,0.446,0.55,0.433,NO,STABLE
PROD_00222,SHOP_007,Sports,89.12,117.11,99,325.0,0.219,7104.56,0.396,0.762,0.62,0.152,0.653,NO,STABLE
PROD_00223,SHOP_018,Home & Living,252.83,370.55,375,339.0,0.395,24143.78,0.517,0.551,0.329,0.552,0.341,NO,STABLE
PROD_00224,SHOP_047,Clothing,27.24,32.52,259,646.0,0.014,3363.13,0.624,0.584,0.543,0.906,0.641,NO,INCREASE
PROD_00225,SHOP_009,Books,142.09,333.84,203,372.0,0.226,55210.19,0.696,0.894,0.705,0.614,0.333,YES,STABLE
PROD_00226,SHOP_023,Beauty,16.92,49.74,118,64.0,0.119,1850.52,0.311,0.768,0.488,0.791,0.51,NO,STABLE
PROD_00227,SHOP_038,Books,165.58,258.06,334,387.0,0.164,29920.24,0.688,0.885,0.487,0.376,0.926,NO,INCREASE
PROD_00228,SHOP_029,Food & Grocery,53.85,71.68,329,287.0,0.095,4631.08,0.268,0.554,0.638,0.118,0.384,YES,STABLE
PROD_00229,SHOP_002,Home & Living,76.88,111.52,303,164.0,0.061,5334.42,0.561,0.924,0.21,0.166,0.938,NO,STABLE
PROD_00230,SHOP_006,Books,68.9,177.44,241,493.0,0.077,49389.93,0.847,0.721,0.696,0.82,0.346,NO,INCREASE
PROD_00231,SHOP_007,Food & Grocery,9.89,23.52,465,516.0,0.308,4866.89,0.844,0.724,0.233,0.902,0.68,NO,STABLE
PROD_00232,SHOP_050,Electronics,205.18,444.01,215,379.0,0.394,54853.04,0.728,0.6,0.804,0.482,0.815,NO,STABLE
PROD_00233,SHOP_031,Books,230.93,759.46,42,290.0,0.269,112043.07,0.589,0.48,0.104,0.744,0.206,NO,STABLE
PROD_00234,SHOP_010,Clothing,130.69,330.07,133,548.0,0.191,88391.53,0.429,0.493,0.61,0.755,0.531,NO,STABLE
PROD_00235,SHOP_050,Toys,213.12,613.59,437,675.0,0.054,255720.12,0.307,0.848,0.812,0.1,0.607,YES,STABLE
PROD_00236,SHOP_006,Electronics,247.86,559.77,307,445.0,0.04,133247.95,0.337,0.56,0.557,0.724,0.945,NO,STABLE
PROD_00237,SHOP_029,Beauty,8.16,25.69,476,530.0,0.129,8092.37,0.13,0.72,0.487,0.232,0.336,YES,STABLE
PROD_00238,SHOP_026,Home & Living,177.89,421.01,377,720.0,0.031,169619.96,0.181,0.499,0.722,0.915,0.478,YES,STABLE
PROD_00239,SHOP_012,Books,125.1,175.16,37,515.0,0.132,22377.82,0.952,0.862,0.818,0.876,0.851,NO,INCREASE
PROD_00240,SHOP_044,Beauty,,356.37,14,493.0,0.052,100698.25,0.161,0.744,0.846,0.677,0.384,YES,STABLE
PROD_00241,SHOP_026,Clothing,203.74,627.42,38,567.0,0.419,139571.63,0.529,0.547,0.771,0.269,0.958,NO,STABLE
PROD_00242,SHOP_015,Sports,64.82,112.58,316,364.0,0.07,16167.72,0.196,0.944,0.607,0.663,0.691,YES,STABLE
PROD_00243,SHOP_032,Books,58.95,173.67,261,286.0,0.179,26936.94,0.775,0.39,0.494,0.423,0.952,NO,DECREASE
PROD_00244,SHOP_021,Beauty,208.32,245.35,107,388.0,0.261,10617.69,0.393,0.729,0.295,0.549,0.39,NO,STABLE
PROD_00245,SHOP_024,Toys,257.03,464.49,92,585.0,0.059,114203.62,0.618,0.46,0.175,0.27,0.389,NO,STABLE
PROD_00246,SHOP_027,Food & Grocery,152.38,531.74,434,645.0,0.233,187675.08,0.749,0.85,0.325,0.562,0.654,NO,STABLE
PROD_00247,SHOP_048,Beauty,103.72,207.26,286,570.0,0.419,34289.34,0.332,0.314,0.191,0.867,0.97,NO,DECREASE
PROD_00248,SHOP_050,Beauty,222.28,720.33,195,628.0,0.129,272427.37,0.669,0.401,0.226,0.808,0.47,NO,DECREASE
PROD_00249,SHOP_042,Toys,90.95,161.76,330,404.0,0.122,25117.16,0.5,0.904,0.372,0.587,0.972,NO,STABLE
PROD_00250,SHOP_014,Clothing,54.24,75.51,32,484.0,0.247,7751.89,0.124,0.578,0.674,0.083,0.41,YES,STABLE
PROD_00251,SHOP_009,Food & Grocery,160.39,248.75,17,679.0,0.161,50337.01,0.924,0.905,0.45,0.871,0.948,NO,INCREASE
PROD_00252,SHOP_034,Home & Living,,465.83,465,355.0,0.217,75631.5,0.304,0.363,0.331,0.412,0.325,YES,DECREASE
PROD_00253,SHOP_020,Beauty,7.69,16.62,149,611.0,0.104,4888.78,0.106,0.562,0.409,0.561,0.516,YES,STABLE
PROD_00254,SHOP_019,Books,,471.11,137,422.0,0.085,106116.25,0.162,0.396,0.183,0.455,0.562,NO,INCREASE
PROD_00255,SHOP_046,Food & Grocery,134.33,157.07,46,154.0,0.007,3477.45,0.295,0.594,0.689,0.498,0.497,YES,INCREASE
PROD_00256,SHOP_035,Clothing,143.69,230.14,430,256.0,0.368,13986.92,0.845,0.385,0.676,0.249,0.817,NO,DECREASE
PROD_00257,SHOP_031,Sports,119.79,408.35,479,330.0,0.071,88463.84,0.755,0.821,0.512,0.122,0.585,NO,INCREASE
PROD_00258,SHOP_021,Home & Living,9.44,28.48,299,122.0,0.178,1909.41,0.319,0.978,0.536,0.691,0.751,YES,STABLE
PROD_00259,SHOP_004,Electronics,109.88,166.11,274,109.0,0.057,5779.71,0.309,0.987,0.691,0.757,0.844,YES,STABLE
PROD_00260,SHOP_046,Beauty,134.06,247.02,356,501.0,0.085,51782.56,0.268,0.543,,0.275,0.865,YES,STABLE
PROD_00261,SHOP_047,Home & Living,59.73,71.32,438,372.0,0.349,2806.77,0.315,0.805,0.594,0.539,0.51,NO,STABLE
PROD_00262,SHOP_007,Clothing,159.34,208.21,427,132.0,0.08,5934.77,0.128,0.375,0.244,0.032,0.713,NO,DECREASE
PROD_00263,SHOP_042,Sports,149.96,486.01,40,479.0,0.36,103019.49,0.155,0.691,0.804,0.416,0.495,YES,STABLE
PROD_00264,SHOP_007,Clothing,218.93,525.3,97,197.0,0.237,46050.78,0.324,0.738,0.234,0.749,0.532,YES,STABLE
PROD_00265,SHOP_036,Food & Grocery,123.46,239.9,80,546.0,0.449,35030.51,0.499,0.547,0.336,0.991,0.46,NO,STABLE
PROD_00266,SHOP_025,Sports,230.88,768.01,130,368.0,0.433,112075.4,0.503,0.578,0.645,0.983,0.677,NO,STABLE
PROD_00267,SHOP_050,Electronics,247.47,685.7,141,566.0,0.23,190989.4,0.614,0.7,0.171,0.46,0.325,NO,STABLE
PROD_00268,SHOP_047,Sports,27.77,53.12,247,177.0,0.22,3499.82,0.909,0.792,0.715,0.095,0.714,YES,STABLE
PROD_00269,SHOP_027,Home & Living,279.42,400.48,394,232.0,0.336,18649.05,0.865,0.95,0.575,0.632,0.243,NO,STABLE
PROD_00270,SHOP_029,Home & Living,227.09,568.14,46,227.0,0.194,62399.19,0.808,0.404,0.352,0.476,0.796,NO,DECREASE
PROD_00271,SHOP_036,Beauty,63.44,131.89,292,200.0,0.253,10226.43,0.997,0.667,0.282,0.266,0.544,NO,STABLE
PROD_00272,SHOP_039,Toys,198.35,586.87,86,358.0,0.277,100562.19,0.991,0.61,0.209,0.045,0.855,NO,STABLE
PROD_00273,SHOP_019,Food & Grocery,9.05,25.16,56,312.0,0.203,4005.98,0.12,0.446,0.504,0.204,0.619,NO,STABLE
PROD_00274,SHOP_017,Electronics,55.24,100.39,404,713.0,0.278,23242.59,0.148,0.758,0.106,0.389,0.417,NO,STABLE
PROD_00275,SHOP_032,Toys,260.7,625.46,95,203.0,0.225,57385.87,0.512,0.948,0.116,0.247,0.624,NO,STABLE
PROD_00276,SHOP_033,Sports,86.38,111.92,131,396.0,0.401,6058.19,0.833,0.321,0.516,0.28,0.321,NO,STABLE
PROD_00277,SHOP_027,Sports,75.91,114.55,496,319.0,0.409,7284.76,0.396,0.68,0.255,0.139,0.633,NO,STABLE
PROD_00278,SHOP_042,Food & Grocery,280.24,926.25,162,69.0,0.251,33386.44,0.954,0.383,0.338,0.88,0.782,NO,DECREASE
PROD_00279,SHOP_010,Books,234.84,328.99,94,26.0,0.343,1608.27,0.651,0.487,0.525,0.231,0.386,YES,STABLE
PROD_00280,SHOP_012,Toys,256.38,590.93,70,167.0,0.087,51009.17,0.129,0.835,0.111,0.27,0.53,YES,STABLE
PROD_00281,SHOP_030,Toys,,574.98,397,42.0,0.274,9395.8,0.842,0.804,0.396,0.939,0.658,NO,STABLE
PROD_00282,SHOP_016,Electronics,158.02,328.63,376,40.0,0.251,5111.48,0.565,0.741,0.137,0.291,0.518,NO,STABLE
PROD_00283,SHOP_030,Food & Grocery,249.82,552.47,369,512.0,0.051,147054.0,0.801,0.956,0.622,0.135,0.531,NO,INCREASE
PROD_00284,SHOP_021,Books,209.06,686.1,407,167.0,0.323,53933.67,0.211,0.38,0.437,0.363,0.619,NO,DECREASE
PROD_00285,SHOP_022,Food & Grocery,171.82,463.9,76,166.0,0.391,29527.54,0.261,0.798,0.415,0.31,0.815,NO,STABLE
PROD_00286,SHOP_001,Books,140.3,443.38,278,5.0,0.274,1100.18,0.544,0.452,0.595,0.454,0.554,YES,STABLE
PROD_00287,SHOP_010,Food & Grocery,21.24,41.85,74,33.0,0.3,476.09,0.854,0.509,0.79,0.049,0.534,YES,STABLE
PROD_00288,SHOP_030,Food & Grocery,226.05,451.3,18,95.0,0.346,13994.78,0.391,0.928,0.715,0.758,0.875,NO,STABLE
PROD_00289,SHOP_045,Sports,66.67,85.79,292,747.0,0.441,7984.0,0.576,0.361,0.643,0.605,0.831,NO,STABLE
PROD_00290,SHOP_034,Beauty,220.11,510.59,413,184.0,0.398,32175.89,0.309,0.503,,0.118,0.572,NO,STABLE
PROD_00291,SHOP_036,Toys,242.78,400.34,327,206.0,0.311,22363.12,0.329,0.347,0.325,0.55,0.814,NO,DECREASE
PROD_00292,SHOP_022,Sports,250.98,832.59,245,485.0,0.359,180813.82,0.681,0.637,0.57,0.892,0.63,NO,STABLE
PROD_00293,SHOP_036,Toys,163.09,267.37,350,339.0,0.36,22624.59,0.899,0.548,0.827,0.28,0.225,NO,STABLE
PROD_00294,SHOP_046,Books,258.06,727.25,139,423.0,0.039,190727.14,0.889,0.56,,0.303,0.62,YES,STABLE
PROD_00295,SHOP_033,Beauty,,98.34,247,750.0,0.393,21801.92,0.379,0.529,0.677,0.098,0.986,NO,STABLE
PROD_00296,SHOP_001,Clothing,96.74,121.26,434,608.0,0.392,9064.16,0.4,0.922,0.177,0.766,0.796,NO,STABLE
PROD_00297,SHOP_043,Beauty,39.71,59.6,140,117.0,0.007,2310.84,0.661,0.66,0.255,0.35,0.455,NO,INCREASE
PROD_00298,SHOP_004,Beauty,43.37,97.85,345,51.0,0.048,2645.11,0.148,0.599,0.234,0.596,0.674,NO,STABLE
PROD_00299,SHOP_037,Beauty,43.88,134.28,470,715.0,0.211,50997.8,0.51,0.779,0.633,0.465,0.385,YES,STABLE
PROD_00300,SHOP_021,Toys,138.72,169.39,243,115.0,0.158,2969.78,0.515,0.42,0.676,0.604,0.302,YES,STABLE
PROD_00301,SHOP_026,Beauty,179.21,306.57,124,561.0,0.072,66304.63,0.534,0.346,0.256,0.694,0.545,NO,DECREASE
PROD_00302,SHOP_008,Beauty,179.69,402.12,284,99.0,0.37,13872.96,0.259,0.969,0.152,0.109,0.851,NO,STABLE
PROD_00303,SHOP_049,Electronics,48.28,72.45,272,298.0,0.175,5942.19,0.62,0.437,0.611,0.317,0.656,NO,STABLE
PROD_00304,SHOP_038,Clothing,7.4,25.66,206,130.0,0.384,1462.26,0.156,0.931,0.826,0.001,0.648,NO,STABLE
PROD_00305,SHOP_026,Home & Living,117.56,285.79,339,177.0,,23404.49,0.269,0.569,0.793,0.84,0.323,YES,STABLE
PROD_00306,SHOP_043,Beauty,133.84,465.36,43,140.0,0.289,32999.5,0.474,0.619,0.692,0.604,0.541,YES,STABLE
PROD_00307,SHOP_037,Electronics,151.96,435.77,364,513.0,0.121,127977.59,0.934,0.703,0.125,0.038,0.587,NO,INCREASE
PROD_00308,SHOP_030,Books,,374.83,312,90.0,0.11,17408.13,0.668,0.765,0.602,0.684,0.631,NO,INCREASE
PROD_00309,SHOP_027,Toys,109.11,376.18,150,296.0,0.075,73123.77,0.726,0.718,0.328,0.785,0.408,NO,INCREASE
PROD_00310,SHOP_019,Electronics,148.0,214.31,39,284.0,0.113,16704.02,0.654,0.493,0.293,0.741,0.683,NO,STABLE
PROD_00311,SHOP_032,Sports,58.34,139.4,16,351.0,0.443,15847.8,0.971,0.717,0.716,0.838,0.802,NO,STABLE
PROD_00312,SHOP_004,Toys,194.47,568.9,59,53.0,0.075,18356.43,0.459,0.511,0.66,0.752,0.626,NO,STABLE
PROD_00313,SHOP_025,Beauty,205.16,699.62,349,42.0,0.044,19853.56,0.578,0.548,0.733,0.61,0.722,YES,STABLE
PROD_00314,SHOP_047,Sports,203.21,601.64,266,345.0,0.305,95533.55,0.994,0.519,0.108,0.008,0.254,NO,STABLE
PROD_00315,SHOP_002,Electronics,187.72,240.97,304,672.0,0.402,21398.83,0.295,0.72,0.191,0.958,0.269,NO,STABLE
PROD_00316,SHOP_045,Clothing,59.36,109.36,338,77.0,0.287,2745.05,0.93,0.493,0.42,0.903,0.816,NO,STABLE
PROD_00317,SHOP_017,Electronics,286.9,508.38,225,71.0,0.221,12249.84,0.936,0.727,0.234,0.492,0.315,NO,STABLE
PROD_00318,SHOP_005,Clothing,173.55,301.79,228,19.0,0.403,1454.63,0.234,0.748,0.8,0.665,0.413,YES,STABLE
PROD_00319,SHOP_026,Home & Living,253.99,758.21,402,71.0,0.243,27100.31,0.103,0.968,0.713,0.482,0.654,YES,STABLE
PROD_00320,SHOP_024,Clothing,162.71,554.54,41,470.0,0.342,121177.35,0.361,0.442,0.516,0.968,0.729,NO,STABLE
PROD_00321,SHOP_048,Beauty,60.89,75.13,12,737.0,0.448,5793.17,0.315,0.572,0.695,0.643,0.6,NO,DECREASE
PROD_00322,SHOP_044,Beauty,261.71,630.96,-2,593.0,0.105,195973.9,0.165,0.815,0.467,0.019,0.926,YES,STABLE
PROD_00323,SHOP_038,Food & Grocery,23.87,73.31,58,509.0,0.268,18420.75,0.654,0.344,0.252,0.337,0.869,NO,DECREASE
PROD_00324,SHOP_049,Sports,18.45,28.74,32,123.0,0.123,1109.99,0.782,0.418,0.377,0.165,0.395,NO,DECREASE
PROD_00325,SHOP_006,Beauty,6.87,10.8,45,723.0,0.293,2008.86,0.898,0.591,0.706,0.773,0.754,NO,STABLE
PROD_00326,SHOP_039,Electronics,58.1,135.07,486,90.0,0.282,4973.8,0.804,0.543,0.103,0.236,0.294,NO,STABLE
PROD_00327,SHOP_018,Sports,20.66,29.23,76,701.0,0.38,3724.69,0.92,0.648,0.22,0.923,0.243,NO,STABLE
PROD_00328,SHOP_048,Clothing,20.47,49.39,80,29.0,0.218,655.85,0.204,0.927,0.641,0.593,0.461,YES,STABLE
PROD_00329,SHOP_013,Home & Living,115.78,193.19,241,599.0,0.218,36260.24,0.901,0.401,,0.455,0.51,YES,DECREASE
PROD_00330,SHOP_018,Electronics,45.27,142.66,234,428.0,0.077,38473.34,0.409,0.92,0.553,0.79,0.71,NO,STABLE
PROD_00331,SHOP_014,Beauty,,559.55,142,14.0,0.329,3570.0,0.763,0.473,,0.579,0.913,NO,STABLE
PROD_00332,SHOP_047,Beauty,231.74,284.81,271,403.0,0.216,16767.57,0.818,0.875,0.439,0.241,0.647,NO,STABLE
PROD_00333,SHOP_043,Beauty,94.93,266.07,-3,584.0,0.336,66363.98,0.122,0.618,0.679,0.874,0.524,NO,STABLE
PROD_00334,SHOP_028,Books,227.1,633.71,313,555.0,0.259,167220.4,0.286,0.779,0.565,0.336,0.946,NO,STABLE
PROD_00335,SHOP_036,Clothing,214.25,349.46,171,244.0,0.243,24974.37,0.684,0.816,0.664,0.871,0.762,NO,STABLE
PROD_00336,SHOP_005,Electronics,114.98,254.47,256,539.0,0.373,47141.06,0.523,0.672,0.719,0.899,0.562,NO,STABLE
PROD_00337,SHOP_006,Beauty,28.65,93.4,147,78.0,0.049,4803.03,0.348,0.788,0.472,0.875,0.617,YES,STABLE
PROD_00338,SHOP_019,Electronics,60.77,73.03,410,237.0,0.376,1813.11,0.568,0.535,0.534,0.656,0.829,NO,STABLE
PROD_00339,SHOP_011,Books,237.83,400.25,190,295.0,0.346,31335.69,0.143,0.547,0.442,0.166,0.939,NO,STABLE
PROD_00340,SHOP_011,Food & Grocery,75.18,93.73,162,588.0,0.057,10285.68,0.334,0.429,,0.035,0.454,NO,STABLE
PROD_00341,SHOP_050,Beauty,47.89,106.62,163,159.0,0.002,9319.39,0.765,0.983,0.348,0.705,0.579,NO,INCREASE
PROD_00342,SHOP_022,Beauty,208.3,597.69,460,41.0,0.063,14959.2,0.596,0.516,0.401,0.841,0.557,NO,STABLE
PROD_00343,SHOP_013,Books,11.65,28.14,228,693.0,0.302,7976.44,0.179,0.658,0.246,0.318,0.684,NO,STABLE
PROD_00344,SHOP_001,Toys,88.97,175.78,500,456.0,0.393,24028.31,0.179,0.809,0.433,0.993,0.843,NO,STABLE
PROD_00345,SHOP_010,Clothing,66.3,150.19,444,537.0,0.444,25047.21,0.16,0.972,0.667,0.088,0.528,NO,STABLE
PROD_00346,SHOP_019,Home & Living,168.39,210.36,423,309.0,0.376,8092.49,0.374,0.691,0.448,0.027,0.202,NO,STABLE
PROD_00347,SHOP_012,Home & Living,150.11,415.27,125,29.0,0.054,7274.4,0.349,0.996,0.15,0.746,0.665,YES,STABLE
PROD_00348,SHOP_017,Electronics,53.04,68.29,163,472.0,0.395,4354.79,0.222,0.414,0.305,0.42,0.93,NO,DECREASE
PROD_00349,SHOP_039,Clothing,227.03,551.17,-17,323.0,0.372,65749.85,0.716,0.511,0.614,0.688,0.277,NO,STABLE
PROD_00350,SHOP_007,Food & Grocery,69.27,161.6,425,192.0,0.358,11380.97,0.603,0.783,0.814,0.846,0.77,NO,STABLE
PROD_00351,SHOP_031,Electronics,107.72,298.81,71,452.0,0.4,51823.61,0.638,0.835,0.357,0.71,0.223,NO,STABLE
PROD_00352,SHOP_006,Food & Grocery,130.32,383.55,57,79.0,0.008,19845.13,0.536,0.602,,0.033,0.728,NO,STABLE
PROD_00353,SHOP_008,Clothing,276.43,451.33,461,204.0,0.083,32718.19,0.416,0.364,0.734,0.942,0.959,NO,DECREASE
PROD_00354,SHOP_034,Electronics,69.01,110.43,144,175.0,0.406,4305.61,0.583,0.982,0.174,0.214,0.603,NO,STABLE
PROD_00355,SHOP_025,Toys,130.11,306.86,208,115.0,0.343,13354.35,0.383,0.626,0.49,0.496,0.489,NO,STABLE
PROD_00356,SHOP_044,Books,292.97,642.57,283,417.0,0.131,126685.6,0.87,0.432,0.152,0.841,0.581,NO,STABLE
PROD_00357,SHOP_008,Clothing,47.29,98.91,302,104.0,0.334,3575.41,0.903,0.418,0.373,0.199,0.36,NO,DECREASE
PROD_00358,SHOP_049,Books,237.9,633.53,204,364.0,0.214,113191.33,0.643,0.583,0.463,0.279,0.814,NO,STABLE
PROD_00359,SHOP_005,Electronics,151.95,184.29,91,391.0,0.272,9205.52,0.394,0.512,0.567,0.76,0.729,NO,STABLE
PROD_00360,SHOP_035,Toys,166.25,563.35,16,440.0,0.396,105533.3,0.207,0.615,0.74,0.443,0.229,YES,STABLE
PROD_00361,SHOP_046,Books,119.78,352.8,291,691.0,0.221,125432.1,0.598,0.678,0.452,0.562,0.325,NO,STABLE
PROD_00362,SHOP_021,Books,23.12,58.67,65,375.0,0.157,11238.24,0.768,0.319,0.769,0.341,0.278,NO,DECREASE
PROD_00363,SHOP_045,Clothing,24.32,45.39,172,173.0,0.009,3612.3,0.394,0.623,0.748,0.568,0.921,NO,STABLE
PROD_00364,SHOP_007,Beauty,208.8,341.16,254,514.0,0.365,43200.98,0.701,0.417,0.325,0.969,0.361,NO,DECREASE
PROD_00365,SHOP_037,Books,123.6,207.75,380,94.0,0.323,5355.14,0.62,0.714,0.305,0.566,0.625,NO,STABLE
PROD_00366,SHOP_013,Toys,127.22,221.42,263,464.0,0.302,30508.74,0.593,0.917,0.571,0.516,0.349,NO,STABLE
PROD_00367,SHOP_037,Home & Living,219.35,283.12,102,373.0,0.208,18838.68,0.316,0.823,0.674,0.844,0.528,YES,STABLE
PROD_00368,SHOP_017,Food & Grocery,,353.97,122,116.0,0.067,15839.17,0.125,0.858,0.333,0.485,0.993,NO,INCREASE
PROD_00369,SHOP_042,Food & Grocery,256.49,875.89,248,20.0,0.025,12078.3,0.907,0.52,0.323,0.064,0.964,NO,STABLE
PROD_00370,SHOP_034,Clothing,200.94,505.16,396,537.0,0.113,144905.77,0.896,0.467,0.192,0.807,0.463,NO,STABLE
PROD_00371,SHOP_014,Food & Grocery,291.13,635.47,130,603.0,0.025,202446.09,0.58,0.79,0.185,0.546,0.58,NO,STABLE
PROD_00372,SHOP_002,Books,195.39,640.35,17,757.0,0.298,236457.97,0.947,0.783,0.692,0.24,0.642,NO,STABLE
PROD_00373,SHOP_025,Beauty,7.32,24.94,474,261.0,0.135,3977.98,0.943,0.83,0.323,0.859,0.328,NO,INCREASE
PROD_00374,SHOP_031,Beauty,222.4,739.98,170,734.0,0.19,307722.01,0.927,0.37,0.22,0.261,0.253,NO,DECREASE
PROD_00375,SHOP_041,Food & Grocery,135.8,360.76,1,410.0,0.09,83932.58,0.375,0.703,0.183,0.25,0.771,NO,STABLE
PROD_00376,SHOP_031,Beauty,,384.5,88,703.0,,62773.72,0.395,0.497,0.163,0.368,0.515,NO,STABLE
PROD_00377,SHOP_006,Sports,292.37,472.45,359,172.0,0.022,30292.34,0.656,0.72,0.212,0.958,0.336,NO,INCREASE
PROD_00378,SHOP_013,Sports,284.09,869.75,136,294.0,,114330.2,0.444,0.602,0.255,0.216,0.859,NO,STABLE
PROD_00379,SHOP_040,Sports,138.04,239.3,298,700.0,0.291,50255.34,0.177,0.628,0.754,0.974,0.518,YES,STABLE
PROD_00380,SHOP_022,Electronics,279.66,631.11,181,620.0,0.423,125727.72,0.97,0.719,0.661,0.046,0.403,NO,STABLE
PROD_00381,SHOP_017,Food & Grocery,55.11,127.2,173,479.0,0.059,32493.77,0.386,0.671,0.206,0.117,0.235,NO,STABLE
PROD_00382,SHOP_040,Books,249.73,831.05,264,320.0,0.196,149562.01,0.248,0.816,0.468,0.95,0.645,NO,STABLE
PROD_00383,SHOP_017,Beauty,53.25,119.69,59,506.0,0.018,33013.5,0.421,0.796,0.464,0.493,0.877,NO,STABLE
PROD_00384,SHOP_037,Books,267.81,676.58,298,4.0,0.237,1247.57,0.614,0.591,0.158,0.768,0.742,NO,STABLE
PROD_00385,SHOP_021,Clothing,50.36,67.51,425,724.0,0.297,8728.87,0.509,0.969,0.546,0.006,0.976,NO,STABLE
PROD_00386,SHOP_014,Food & Grocery,,787.75,144,330.0,0.359,111704.76,0.769,0.683,0.552,0.093,0.404,NO,STABLE
PROD_00387,SHOP_019,Home & Living,195.91,664.71,78,123.0,0.134,49935.64,0.821,0.815,0.791,0.904,0.683,NO,INCREASE
PROD_00388,SHOP_006,Home & Living,228.16,697.22,314,190.0,0.195,71742.73,0.483,0.328,0.356,0.464,0.379,NO,DECREASE
PROD_00389,SHOP_006,Home & Living,272.63,619.52,76,130.0,0.308,31206.22,0.37,0.474,0.421,0.569,0.641,NO,STABLE
PROD_00390,SHOP_023,Books,80.18,107.61,257,16.0,0.051,416.5,0.695,0.426,0.237,0.393,0.267,NO,STABLE
PROD_00391,SHOP_014,Food & Grocery,59.6,173.17,309,265.0,0.392,18298.4,0.196,0.674,0.104,0.117,0.337,NO,STABLE
PROD_00392,SHOP_045,Toys,203.77,564.89,202,309.0,0.039,107234.22,0.222,0.434,0.712,0.696,0.351,NO,STABLE
PROD_00393,SHOP_006,Sports,93.77,209.96,242,432.0,0.01,49692.14,0.249,0.407,,0.964,0.577,NO,DECREASE
PROD_00394,SHOP_027,Home & Living,255.34,735.92,305,748.0,0.249,269964.85,0.362,0.641,0.465,0.591,0.689,NO,STABLE
PROD_00395,SHOP_036,Toys,23.74,77.11,213,484.0,0.053,24462.03,0.66,0.752,0.436,0.436,0.329,NO,STABLE
PROD_00396,SHOP_009,Beauty,265.54,756.53,199,426.0,0.375,130726.09,0.706,0.814,0.697,0.8,0.876,NO,STABLE
