offer_id,base_price,offered_price,quantity,buyer_rating,buyer_account_age_months,is_return_customer,message_length,has_exchange_proposal,has_image_attachment,product_category,provider_decision
OFFER_00317,304.92,247.46,1,4.7,37,0,402,0,0,Toys,ACCEPT
OFFER_00318,535.63,459.76,5,3.4,3,1,206,0,0,Books,ACCEPT
OFFER_00319,1780.25,1125.2,2,1.2,31,0,459,0,0,Beauty,REJECT
OFFER_00320,1687.26,1688.55,1,4.9,15,1,498,0,0,Toys,ACCEPT
OFFER_00321,839.38,715.06,2,2.8,27,0,388,0,0,Electronics,ACCEPT
OFFER_00322,326.36,201.62,5,2.6,34,0,14,0,0,Sports,REJECT
OFFER_00323,506.49,364.43,3,3.8,18,0,237,0,0,Clothing,REJECT
OFFER_00324,491.46,364.74,4,1.7,31,0,179,0,0,Beauty,REJECT
OFFER_00325,1380.81,827.86,4,1.2,37,0,109,0,0,Sports,REJECT
OFFER_00326,824.92,341.55,1,2.9,9,0,307,0,0,Health,REJECT
OFFER_00327,617.86,665.38,3,2.7,25,0,235,0,0,Food & Grocery,ACCEPT
OFFER_00328,800.33,377.45,5,5.0,24,0,304,0,0,Clothing,REJECT
OFFER_00329,679.2,403.13,3,4.4,17,0,487,0,0,Home & Garden,REJECT
OFFER_00330,488.2,214.68,5,2.6,21,0,369,1,0,Beauty,REJECT
OFFER_00331,842.95,566.29,1,3.3,37,0,175,0,0,Food & Grocery,REJECT
OFFER_00332,956.71,1012.65,3,3.0,11,0,448,0,0,Automotive,ACCEPT
OFFER_00333,524.72,506.8,2,4.8,22,0,113,0,0,Beauty,ACCEPT
OFFER_00334,1774.82,1171.7,5,2.2,8,0,443,0,0,Health,REJECT
OFFER_00335,1779.96,1335.56,4,3.1,27,1,437,0,0,Toys,ACCEPT
OFFER_00336,1143.11,1182.7,4,1.6,46,1,41,0,0,Home & Garden,ACCEPT
OFFER_00337,125.45,89.88,2,4.0,11,0,81,0,0,Clothing,ACCEPT
OFFER_00338,873.09,611.68,4,4.9,25,1,273,0,0,Electronics,REJECT
OFFER_00339,1516.13,1170.03,1,3.7,41,0,115,0,0,Home & Garden,ACCEPT
OFFER_00340,1011.64,621.43,1,4.3,20,0,233,0,0,Toys,REJECT
OFFER_00341,1376.69,679.61,4,2.4,13,1,464,0,0,Sports,REJECT
OFFER_00342,1969.91,1079.18,1,3.4,11,1,364,0,1,Beauty,REJECT
OFFER_00343,1250.04,1019.72,1,3.6,42,0,24,0,0,Books,ACCEPT
OFFER_00344,512.95,457.2,2,3.8,41,1,215,0,0,Beauty,ACCEPT
OFFER_00345,1404.45,973.53,1,3.0,40,1,58,0,0,Health,ACCEPT
OFFER_00346,533.36,408.66,2,2.4,27,0,20,0,0,Automotive,REJECT
OFFER_00347,15.45,13.44,1,4.3,43,0,486,1,0,Clothing,REJECT
OFFER_00348,1292.23,930.05,3,2.1,4,1,89,0,0,Toys,REJECT
OFFER_00349,632.29,579.8,1,4.4,3,1,70,0,0,Toys,ACCEPT
OFFER_00350,1910.63,1123.1,1,2.5,22,1,205,0,0,Books,REJECT
OFFER_00351,961.71,668.6,2,1.5,45,0,482,0,1,Health,REJECT
OFFER_00352,1142.2,807.21,5,2.5,23,0,441,0,0,Home & Garden,REJECT
OFFER_00353,981.36,1002.28,4,1.2,17,0,6,0,0,Health,ACCEPT
OFFER_00354,455.73,487.19,3,3.1,45,0,48,0,0,Automotive,ACCEPT
OFFER_00355,1355.83,907.61,5,4.6,40,1,329,0,0,Automotive,REJECT
OFFER_00356,1740.14,787.25,4,2.3,22,0,25,0,0,Books,REJECT
OFFER_00357,477.65,344.56,5,2.8,32,0,60,0,0,Electronics,ACCEPT
OFFER_00358,830.55,656.13,1,4.3,39,0,326,0,0,Sports,REJECT
OFFER_00359,917.85,586.14,1,4.3,30,0,392,0,0,Toys,REJECT
OFFER_00360,236.91,220.69,2,1.0,23,0,493,0,0,Toys,ACCEPT
OFFER_00361,101.1,52.06,2,4.3,48,0,54,0,0,Clothing,REJECT
OFFER_00362,791.86,570.09,2,3.9,7,0,23,0,0,Health,ACCEPT
OFFER_00363,1784.59,1285.21,5,4.8,9,0,2,0,1,Books,REJECT
OFFER_00364,971.03,733.94,2,3.8,12,0,65,0,0,Health,REJECT
OFFER_00365,1013.18,678.08,5,4.7,16,0,493,0,0,Home & Garden,ACCEPT
OFFER_00366,1209.02,1233.81,5,2.2,45,0,160,0,0,Sports,ACCEPT
OFFER_00367,1252.09,755.52,3,4.7,9,0,332,0,0,Food & Grocery,REJECT
OFFER_00368,651.54,313.25,3,3.2,38,0,341,0,0,Food & Grocery,REJECT
OFFER_00369,1696.13,1638.14,5,1.4,25,1,343,1,0,Home & Garden,REJECT
OFFER_00370,1369.95,688.4,1,3.8,19,0,277,1,0,Clothing,REJECT
OFFER_00371,1354.3,1074.39,2,4.0,36,0,261,0,0,Beauty,REJECT
OFFER_00372,103.49,69.04,4,4.8,44,0,282,1,0,Sports,REJECT
OFFER_00373,1564.04,1578.25,2,4.6,46,0,188,0,0,Health,ACCEPT
OFFER_00374,1452.58,777.78,4,1.7,44,1,492,0,0,Books,ACCEPT
OFFER_00375,565.43,330.76,2,3.3,17,1,238,0,0,Home & Garden,REJECT
OFFER_00376,1197.79,1127.79,5,4.4,20,0,293,0,1,Toys,ACCEPT
OFFER_00377,1914.41,1463.42,5,1.6,35,0,47,0,0,Toys,REJECT
OFFER_00378,594.21,632.96,5,3.1,36,0,332,1,0,Automotive,ACCEPT
OFFER_00379,1288.11,1343.53,2,4.8,44,0,195,0,0,Books,ACCEPT
OFFER_00380,1450.71,605.37,5,4.3,24,0,260,0,1,Sports,REJECT
OFFER_00381,173.87,81.23,5,3.1,41,1,343,0,0,Books,REJECT
OFFER_00382,419.1,410.77,4,3.6,5,0,78,1,0,Electronics,ACCEPT
OFFER_00383,117.99,112.79,5,1.3,15,0,208,0,0,Books,ACCEPT
OFFER_00384,785.11,379.06,1,3.6,40,1,381,0,0,Clothing,REJECT
OFFER_00385,1010.65,609.31,3,3.4,19,0,224,0,0,Electronics,REJECT
OFFER_00386,1071.6,530.94,4,4.2,35,0,324,0,0,Toys,REJECT
OFFER_00387,32.19,32.59,2,1.5,1,0,201,0,0,Beauty,ACCEPT
OFFER_00388,1485.45,1349.02,2,2.7,42,0,72,0,0,Beauty,ACCEPT
OFFER_00389,370.9,355.98,1,4.4,36,0,281,1,0,Beauty,ACCEPT
OFFER_00390,1453.92,1077.4,3,2.4,43,0,51,0,1,Sports,REJECT
OFFER_00391,906.79,753.94,3,3.8,10,0,186,0,0,Home & Garden,ACCEPT
OFFER_00392,499.89,277.47,4,2.1,24,1,375,0,0,Automotive,REJECT
OFFER_00393,617.89,485.77,2,3.6,6,0,439,0,0,Sports,ACCEPT
OFFER_00394,1773.81,804.46,1,4.6,33,0,416,0,0,Health,REJECT
OFFER_00395,82.95,48.31,5,2.9,10,0,114,0,0,Beauty,REJECT
OFFER_00396,1007.24,466.74,3,3.0,43,0,493,0,0,Home & Garden,REJECT
OFFER_00397,289.34,147.98,5,4.8,43,0,74,0,0,Toys,ACCEPT
OFFER_00398,1525.33,857.58,3,2.5,3,0,265,0,0,Automotive,REJECT
OFFER_00399,1764.29,755.0,3,1.4,34,0,140,0,0,Food & Grocery,REJECT
OFFER_00400,759.55,505.07,5,3.6,5,0,192,0,0,Books,REJECT
OFFER_00401,1736.76,1286.6,4,4.5,1,0,71,0,0,Food & Grocery,REJECT
OFFER_00402,430.92,228.75,3,3.4,8,0,212,0,0,Automotive,REJECT
OFFER_00403,963.25,783.66,4,1.1,3,1,303,0,0,Electronics,REJECT
OFFER_00404,302.26,156.1,2,3.1,26,0,288,0,0,Beauty,REJECT
OFFER_00405,441.02,363.65,4,4.5,11,0,210,0,0,Home & Garden,ACCEPT
OFFER_00406,1026.5,531.12,3,4.7,39,0,117,0,1,Electronics,ACCEPT
OFFER_00407,1720.59,1295.69,4,4.3,39,1,243,0,0,Food & Grocery,ACCEPT
OFFER_00408,243.86,179.86,2,4.6,35,0,459,0,0,Books,ACCEPT
OFFER_00409,747.05,321.54,5,2.7,31,0,195,0,0,Health,ACCEPT
OFFER_00410,276.43,202.9,2,4.6,6,0,448,0,0,Electronics,REJECT
OFFER_00411,1580.95,1272.02,1,3.1,25,0,352,0,0,Clothing,ACCEPT
OFFER_00412,1306.64,754.64,5,2.7,24,0,348,0,0,Food & Grocery,REJECT
OFFER_00413,970.11,639.45,5,2.9,20,0,396,0,0,Clothing,REJECT
OFFER_00414,898.72,799.43,2,1.4,33,0,173,0,0,Electronics,ACCEPT
OFFER_00415,1929.49,778.94,1,4.3,31,0,222,1,0,Toys,ACCEPT
OFFER_00416,85.13,56.95,4,3.5,34,0,493,0,0,Home & Garden,REJECT
OFFER_00417,883.55,478.17,5,2.1,3,0,261,0,0,Home & Garden,REJECT
OFFER_00418,725.88,623.18,2,1.3,18,0,180,0,0,Sports,ACCEPT
OFFER_00419,1476.48,661.51,1,3.2,47,0,468,0,0,Beauty,REJECT
OFFER_00420,1926.48,1383.85,4,3.3,17,1,259,0,1,Beauty,ACCEPT
OFFER_00421,242.85,184.4,3,4.5,37,0,226,0,0,Sports,REJECT
OFFER_00422,1922.87,1386.76,4,4.6,2,0,132,1,0,Sports,REJECT
OFFER_00423,467.56,290.36,3,3.1,1,0,134,0,1,Toys,ACCEPT
OFFER_00424,1863.48,1367.03,3,1.9,37,0,484,0,0,Sports,REJECT
OFFER_00425,407.34,372.63,3,1.8,13,0,428,0,0,Clothing,ACCEPT
OFFER_00426,166.19,177.66,4,3.5,35,0,434,0,0,Automotive,ACCEPT
OFFER_00427,1763.16,1414.34,3,3.0,33,0,113,0,1,Food & Grocery,ACCEPT
OFFER_00428,961.86,748.84,5,2.4,44,0,234,0,0,Automotive,REJECT
OFFER_00429,26.75,23.32,4,3.3,21,0,441,0,0,Sports,ACCEPT
OFFER_00430,1917.47,1227.5,2,3.0,14,0,385,0,0,Beauty,REJECT
OFFER_00431,1147.11,1245.18,2,4.3,47,0,120,0,0,Sports,ACCEPT
OFFER_00432,1918.7,968.34,1,1.7,32,1,457,0,0,Toys,REJECT
OFFER_00433,607.07,481.71,5,1.2,7,0,30,0,0,Clothing,REJECT
OFFER_00434,675.97,441.19,5,3.2,17,0,210,0,0,Health,ACCEPT
OFFER_00435,1156.03,987.7,2,4.9,19,0,344,0,0,Automotive,ACCEPT
OFFER_00436,768.33,461.43,2,4.5,41,0,172,0,0,Books,REJECT
OFFER_00437,151.97,78.02,2,2.3,42,0,136,0,0,Automotive,REJECT
OFFER_00438,1878.15,1734.52,5,4.9,27,1,437,1,0,Beauty,ACCEPT
OFFER_00439,1404.39,640.47,2,2.6,7,1,449,0,1,Books,REJECT
OFFER_00440,1992.07,941.75,5,1.6,42,0,199,0,0,Beauty,REJECT
OFFER_00441,261.56,201.07,2,1.1,43,0,468,0,0,Food & Grocery,REJECT
OFFER_00442,1101.61,544.83,5,1.7,39,0,383,0,0,Food & Grocery,REJECT
OFFER_00443,1072.23,1111.09,4,3.2,6,0,187,0,0,Electronics,ACCEPT
OFFER_00444,1632.61,1622.1,3,2.1,35,1,472,0,0,Beauty,ACCEPT
OFFER_00445,866.57,524.31,2,4.2,36,0,210,0,0,Sports,ACCEPT
OFFER_00446,1476.86,993.64,4,1.9,6,0,122,0,0,Health,REJECT
OFFER_00447,1372.43,822.46,5,4.2,27,1,35,0,0,Automotive,REJECT
OFFER_00448,551.55,461.06,2,2.3,10,1,273,1,0,Beauty,ACCEPT
OFFER_00449,1433.24,1302.78,2,1.4,1,0,175,0,0,Automotive,REJECT
OFFER_00450,932.73,889.82,3,1.3,10,1,397,0,0,Home & Garden,ACCEPT
OFFER_00451,1684.66,1637.62,1,1.5,46,0,394,0,0,Electronics,ACCEPT
OFFER_00452,1473.29,686.22,2,2.9,44,0,479,0,0,Electronics,REJECT
OFFER_00453,1103.66,535.83,4,3.6,13,0,26,0,0,Clothing,REJECT
OFFER_00454,873.98,358.81,3,3.3,26,0,4,0,0,Automotive,REJECT
OFFER_00455,318.43,299.18,2,1.6,6,0,173,0,0,Electronics,ACCEPT
OFFER_00456,1292.7,1151.7,1,1.5,15,0,285,0,0,Automotive,REJECT
OFFER_00457,52.49,34.88,2,2.0,3,0,224,0,0,Automotive,REJECT
OFFER_00458,381.39,245.37,4,2.1,39,0,283,0,0,Automotive,REJECT
OFFER_00459,534.07,350.87,1,4.1,33,0,94,0,0,Toys,REJECT
OFFER_00460,485.19,438.95,5,4.3,13,0,254,0,0,Beauty,ACCEPT
OFFER_00461,1285.4,613.55,5,3.6,3,0,66,0,1,Clothing,REJECT
OFFER_00462,206.52,165.16,4,3.6,34,0,302,0,0,Health,REJECT
OFFER_00463,36.04,37.65,4,4.7,6,0,327,1,0,Books,ACCEPT
OFFER_00464,1590.56,701.13,5,2.1,3,0,427,0,0,Food & Grocery,REJECT
OFFER_00465,1453.09,1122.02,2,1.8,43,0,320,0,0,Food & Grocery,REJECT
OFFER_00466,219.97,186.32,3,3.7,45,0,452,0,0,Food & Grocery,ACCEPT
OFFER_00467,681.65,348.13,5,2.8,23,0,281,0,0,Toys,REJECT
OFFER_00468,1270.15,1242.6,3,3.4,37,0,192,0,0,Beauty,ACCEPT
OFFER_00469,910.28,975.71,1,3.9,19,0,265,0,0,Electronics,ACCEPT
OFFER_00470,451.55,451.1,1,4.1,45,0,470,0,0,Health,ACCEPT
OFFER_00471,85.1,55.23,2,2.1,38,0,131,0,1,Books,REJECT
OFFER_00472,442.7,201.0,3,4.2,12,0,460,0,0,Clothing,REJECT
OFFER_00473,607.78,554.02,5,2.5,4,0,171,0,0,Books,ACCEPT
OFFER_00474,249.88,234.71,5,4.7,41,0,195,1,0,Toys,ACCEPT
OFFER_00475,307.66,231.26,2,1.6,44,0,201,0,0,Health,REJECT
OFFER_00476,451.95,272.46,4,1.6,22,1,292,0,0,Beauty,ACCEPT
OFFER_00477,1008.63,949.8,2,4.0,31,0,249,0,0,Food & Grocery,ACCEPT
OFFER_00478,1473.98,843.67,1,2.1,28,0,473,0,1,Books,REJECT
OFFER_00479,703.13,439.12,5,3.6,20,1,179,0,0,Automotive,REJECT
OFFER_00480,886.52,928.14,2,1.8,24,1,372,0,1,Electronics,ACCEPT
OFFER_00481,1245.79,627.1,3,1.1,45,0,156,0,1,Sports,REJECT
OFFER_00482,431.63,337.75,3,3.2,40,0,72,0,0,Books,REJECT
OFFER_00483,1330.42,572.66,2,1.2,13,0,316,0,0,Electronics,REJECT
OFFER_00484,1324.14,1144.17,3,4.5,2,0,452,0,0,Books,ACCEPT
OFFER_00485,1422.28,1468.8,4,4.5,35,1,101,0,0,Electronics,ACCEPT
OFFER_00486,1845.32,1132.01,4,2.6,11,1,350,0,0,Sports,REJECT
OFFER_00487,1957.39,1160.96,1,3.5,25,0,417,0,0,Beauty,REJECT
OFFER_00488,690.15,465.85,2,1.4,25,0,347,0,0,Sports,REJECT
OFFER_00489,1150.07,803.35,3,4.6,22,0,67,0,1,Food & Grocery,REJECT
OFFER_00490,412.6,204.93,5,4.6,28,0,499,0,0,Health,REJECT
OFFER_00491,641.82,507.13,1,1.7,10,0,391,0,0,Books,REJECT
OFFER_00492,1493.76,1456.7,3,1.6,13,1,94,1,0,Health,ACCEPT
OFFER_00493,1138.42,639.38,2,1.9,2,0,352,0,1,Health,REJECT
OFFER_00494,1302.64,688.81,4,3.0,9,1,115,1,0,Electronics,REJECT
OFFER_00495,1900.89,1056.49,2,4.0,5,1,488,0,0,Automotive,REJECT
OFFER_00496,1734.88,1771.85,4,2.6,3,0,422,0,0,Health,ACCEPT
OFFER_00497,1148.15,890.17,1,3.1,29,0,449,1,0,Food & Grocery,REJECT
OFFER_00498,1967.82,841.2,4,3.1,41,0,97,0,0,Beauty,REJECT
OFFER_00499,578.97,299.06,3,3.5,4,0,462,0,0,Automotive,ACCEPT
OFFER_00500,1006.31,529.16,5,4.8,45,0,201,0,0,Home & Garden,REJECT
OFFER_00501,1794.27,1842.82,4,1.4,21,0,464,0,0,Clothing,ACCEPT
OFFER_00502,1415.39,1194.38,1,3.1,25,0,499,0,0,Books,ACCEPT
OFFER_00503,97.37,50.6,3,3.3,43,0,83,0,0,Electronics,REJECT
OFFER_00504,625.94,587.16,4,2.2,12,1,67,0,1,Beauty,ACCEPT
OFFER_00505,1000.28,749.26,1,3.4,32,0,301,0,0,Automotive,ACCEPT
OFFER_00506,1204.2,687.96,5,2.1,41,0,422,0,0,Electronics,REJECT
OFFER_00507,83.07,82.88,5,4.4,20,0,44,1,0,Home & Garden,ACCEPT
OFFER_00508,575.92,496.82,5,3.3,36,1,233,0,0,Electronics,ACCEPT
OFFER_00509,605.6,398.48,4,4.3,28,0,33,0,1,Beauty,REJECT
OFFER_00510,833.38,455.77,2,3.4,7,0,322,0,1,Health,REJECT
OFFER_00511,1972.69,1185.65,5,4.4,17,0,319,0,1,Health,REJECT
OFFER_00512,1461.08,1093.5,2,4.5,15,0,99,1,1,Clothing,REJECT
OFFER_00513,422.59,351.05,4,2.7,22,0,412,0,1,Sports,ACCEPT
OFFER_00514,516.29,231.03,3,3.0,21,0,58,0,0,Health,REJECT
OFFER_00515,67.94,35.53,3,4.3,44,0,242,0,0,Automotive,REJECT
OFFER_00516,926.63,931.87,3,2.8,27,0,28,0,0,Toys,ACCEPT
OFFER_00517,47.25,38.0,3,4.2,23,1,76,0,1,Books,ACCEPT
OFFER_00518,1686.39,1348.58,4,1.7,8,0,384,0,0,Electronics,ACCEPT
OFFER_00519,182.73,185.28,3,2.8,20,0,154,0,0,Electronics,ACCEPT
OFFER_00520,1827.57,1298.75,1,4.2,33,1,174,0,0,Food & Grocery,ACCEPT
OFFER_00521,661.4,620.81,1,4.3,34,0,67,0,1,Books,ACCEPT
OFFER_00522,1049.47,422.81,1,3.7,39,0,170,0,1,Food & Grocery,REJECT
OFFER_00523,1493.65,620.96,3,3.6,14,0,98,0,0,Automotive,REJECT
OFFER_00524,552.58,281.95,1,1.1,40,0,52,0,0,Toys,REJECT
OFFER_00525,1887.12,1816.92,5,2.0,5,0,456,0,0,Home & Garden,ACCEPT
OFFER_00526,1807.55,786.86,4,1.2,28,0,360,0,0,Automotive,REJECT
OFFER_00527,631.76,614.2,5,1.3,30,0,47,0,0,Automotive,ACCEPT
OFFER_00528,627.68,534.21,4,2.9,15,1,458,0,0,Books,ACCEPT
OFFER_00529,1835.36,1158.53,3,2.8,2,1,57,0,0,Home & Garden,ACCEPT
OFFER_00530,703.74,564.59,5,1.4,46,0,166,0,1,Beauty,ACCEPT
OFFER_00531,807.62,556.78,5,2.0,11,0,196,1,0,Health,REJECT
OFFER_00532,1960.61,1562.7,3,3.2,16,1,342,1,0,Health,REJECT
OFFER_00533,237.5,194.1,3,3.2,29,1,489,0,0,Health,ACCEPT
OFFER_00534,764.03,569.97,1,1.4,9,0,462,0,0,Home & Garden,REJECT
OFFER_00535,911.42,550.55,5,3.3,13,0,449,0,0,Beauty,REJECT
OFFER_00536,1873.99,1691.19,3,5.0,38,1,261,0,1,Beauty,ACCEPT
OFFER_00537,1803.14,1942.94,1,3.8,23,1,144,0,0,Health,ACCEPT
OFFER_00538,643.07,429.54,4,2.7,14,0,243,0,0,Toys,REJECT
OFFER_00539,316.99,348.12,2,1.5,5,0,73,0,0,Books,REJECT
OFFER_00540,280.19,138.99,4,4.4,45,0,217,0,0,Books,REJECT
OFFER_00541,905.59,587.47,2,2.7,1,0,433,0,0,Beauty,REJECT
OFFER_00542,1096.87,720.51,1,3.3,46,0,297,0,0,Home & Garden,REJECT
OFFER_00543,1057.55,1059.18,3,2.9,6,0,312,1,0,Clothing,ACCEPT
OFFER_00544,1083.0,872.62,5,1.2,22,0,5,0,0,Automotive,ACCEPT
OFFER_00545,669.71,433.33,3,2.2,3,0,305,0,0,Health,REJECT
OFFER_00546,1262.31,1015.78,5,1.2,19,0,319,1,0,Home & Garden,ACCEPT
OFFER_00547,1704.38,1013.24,2,3.5,18,0,7,0,0,Health,REJECT
OFFER_00548,1321.72,870.8,2,2.0,45,0,92,0,0,Toys,REJECT
OFFER_00549,1935.02,1580.68,2,4.4,27,0,121,0,0,Home & Garden,ACCEPT
OFFER_00550,1471.38,943.97,3,4.0,8,1,237,0,0,Food & Grocery,ACCEPT
OFFER_00551,1370.18,922.2,3,1.6,28,1,474,0,0,Toys,REJECT
OFFER_00552,1368.92,586.87,5,3.5,28,0,333,0,0,Beauty,REJECT
OFFER_00553,518.13,419.13,4,4.1,48,0,344,0,0,Toys,ACCEPT
OFFER_00554,1986.5,1230.22,1,3.7,5,1,50,0,0,Toys,ACCEPT
OFFER_00555,573.76,307.05,1,3.5,4,0,336,0,0,Health,REJECT
OFFER_00556,1419.07,686.81,5,1.5,43,0,331,0,0,Clothing,REJECT
OFFER_00557,514.14,373.71,1,3.6,18,0,354,0,0,Toys,ACCEPT
OFFER_00558,1563.66,928.97,1,2.5,22,0,132,0,0,Automotive,ACCEPT
OFFER_00559,1959.05,1058.8,4,1.7,32,1,276,0,0,Clothing,REJECT
OFFER_00560,1433.65,677.11,1,1.3,47,0,228,1,0,Electronics,REJECT
OFFER_00561,1332.57,781.56,3,4.6,37,1,362,0,0,Books,REJECT
OFFER_00562,1458.26,1412.46,1,3.2,1,0,352,0,0,Health,ACCEPT
OFFER_00563,1983.29,1256.23,3,2.6,41,0,331,1,0,Toys,ACCEPT
OFFER_00564,924.68,866.01,2,1.7,3,0,338,0,0,Clothing,ACCEPT
OFFER_00565,724.93,333.04,4,3.9,9,1,12,0,0,Automotive,REJECT
OFFER_00566,1587.55,1350.03,4,3.1,29,0,8,1,1,Electronics,ACCEPT
OFFER_00567,431.24,369.87,5,2.8,44,0,274,0,0,Clothing,ACCEPT
OFFER_00568,291.77,250.25,4,4.6,40,1,359,0,1,Electronics,ACCEPT
OFFER_00569,1643.27,769.22,5,1.7,38,1,418,0,0,Health,REJECT
OFFER_00570,1610.86,1124.94,4,2.3,44,0,70,0,0,Sports,REJECT
OFFER_00571,1190.24,755.63,1,2.1,27,1,189,0,0,Health,ACCEPT
OFFER_00572,208.94,207.51,5,2.5,11,1,249,1,1,Clothing,ACCEPT
OFFER_00573,1191.52,713.26,4,3.8,14,1,138,0,0,Home & Garden,REJECT
OFFER_00574,84.87,44.64,4,3.4,6,0,400,0,0,Food & Grocery,REJECT
OFFER_00575,243.84,188.03,1,3.5,35,0,237,0,0,Beauty,ACCEPT
OFFER_00576,234.23,118.16,4,3.0,11,0,22,1,0,Sports,REJECT
OFFER_00577,675.25,650.68,4,1.2,48,1,275,0,0,Automotive,ACCEPT
OFFER_00578,151.01,85.28,4,3.4,21,0,382,0,0,Clothing,REJECT
OFFER_00579,205.15,188.0,2,2.5,15,1,299,0,0,Home & Garden,ACCEPT
OFFER_00580,1222.77,641.52,3,1.5,47,1,183,0,0,Home & Garden,ACCEPT
OFFER_00581,1141.65,680.91,1,4.4,30,0,389,0,0,Health,REJECT
OFFER_00582,1591.19,1697.69,2,3.3,36,0,44,0,0,Sports,ACCEPT
OFFER_00583,1675.61,997.69,4,3.9,16,0,222,0,0,Health,REJECT
OFFER_00584,1828.37,1880.98,4,4.9,3,0,375,0,1,Food & Grocery,ACCEPT
OFFER_00585,1621.34,1439.19,1,2.8,16,1,385,1,0,Sports,ACCEPT
OFFER_00586,598.62,510.83,1,1.1,43,0,360,0,0,Health,ACCEPT
OFFER_00587,915.13,860.48,4,1.7,24,0,360,0,0,Clothing,ACCEPT
OFFER_00588,1384.59,1068.41,3,2.7,18,0,313,0,0,Clothing,REJECT
OFFER_00589,678.03,713.67,5,4.8,44,0,26,0,0,Health,ACCEPT
OFFER_00590,739.2,631.07,1,3.2,14,1,171,0,1,Automotive,ACCEPT
OFFER_00591,1507.03,1521.79,2,4.0,15,0,459,0,0,Beauty,ACCEPT
OFFER_00592,751.9,538.88,5,3.1,8,0,272,0,0,Beauty,REJECT
OFFER_00593,742.61,647.05,1,1.8,30,1,200,0,0,Clothing,ACCEPT
OFFER_00594,559.13,496.48,4,1.6,14,0,321,1,0,Food & Grocery,REJECT
OFFER_00595,953.07,661.52,1,2.2,5,1,410,0,0,Toys,REJECT
OFFER_00596,692.16,589.88,3,2.9,43,0,431,0,0,Health,ACCEPT
OFFER_00597,1580.8,822.36,3,1.9,24,0,394,0,1,Beauty,REJECT
OFFER_00598,341.06,357.05,5,2.1,12,0,354,0,0,Home & Garden,ACCEPT
OFFER_00599,91.89,57.12,2,2.8,24,1,287,0,0,Toys,ACCEPT
OFFER_00600,902.37,977.11,5,2.2,2,0,255,0,0,Toys,ACCEPT
OFFER_00601,1940.6,1518.14,5,2.3,46,0,458,0,0,Health,REJECT
OFFER_00602,1601.16,1457.02,4,2.4,8,0,460,1,0,Clothing,ACCEPT
OFFER_00603,809.24,800.03,4,2.4,21,1,328,0,0,Beauty,ACCEPT
OFFER_00604,176.34,175.39,1,4.9,26,1,162,0,0,Electronics,ACCEPT
OFFER_00605,728.52,366.86,4,2.5,24,1,176,0,0,Food & Grocery,ACCEPT
OFFER_00606,1458.43,1036.88,4,4.2,19,1,372,0,0,Books,ACCEPT
OFFER_00607,1178.49,542.41,2,2.2,34,0,33,0,0,Books,REJECT
OFFER_00608,824.83,857.9,4,1.7,30,0,386,0,0,Books,ACCEPT
OFFER_00609,986.27,962.56,3,4.3,20,0,378,0,1,Electronics,ACCEPT
OFFER_00610,607.34,515.26,4,1.5,43,0,213,0,0,Sports,ACCEPT
OFFER_00611,1531.79,1141.39,1,3.4,24,0,289,0,0,Automotive,REJECT
OFFER_00612,1638.38,1083.36,5,1.1,17,1,29,0,0,Home & Garden,REJECT
OFFER_00613,115.25,75.24,3,1.2,19,0,479,1,0,Home & Garden,REJECT
OFFER_00614,1201.54,621.19,3,4.5,44,0,138,0,0,Clothing,REJECT
OFFER_00615,709.74,355.3,2,3.1,24,0,210,0,0,Clothing,REJECT
OFFER_00616,1011.73,993.62,5,3.5,34,0,364,0,0,Clothing,ACCEPT
OFFER_00617,1832.9,882.72,2,4.7,31,0,353,0,0,Health,REJECT
OFFER_00618,1940.52,1010.13,3,1.1,8,0,438,0,0,Beauty,REJECT
OFFER_00619,269.13,122.46,1,1.3,31,0,21,0,1,Food & Grocery,REJECT
OFFER_00620,943.47,977.41,1,1.3,43,1,49,0,0,Sports,ACCEPT
OFFER_00621,408.05,354.77,1,1.4,48,0,485,0,0,Food & Grocery,REJECT
OFFER_00622,1229.78,926.56,1,1.4,38,0,270,0,0,Beauty,ACCEPT
OFFER_00623,1510.5,608.78,1,4.7,33,0,243,0,0,Automotive,REJECT
OFFER_00624,223.58,220.07,4,2.7,33,0,57,0,0,Automotive,ACCEPT
OFFER_00625,280.47,261.84,3,3.2,3,1,252,0,0,Health,ACCEPT
OFFER_00626,1377.22,1361.74,2,3.2,19,0,219,0,1,Automotive,ACCEPT
OFFER_00627,741.21,303.12,4,3.7,26,0,337,0,1,Books,REJECT
OFFER_00628,1185.21,558.48,2,1.3,13,0,304,0,0,Sports,REJECT
OFFER_00629,1453.15,864.57,5,3.4,42,0,182,0,0,Books,REJECT
OFFER_00630,1027.71,517.1,4,1.4,17,0,118,0,1,Clothing,REJECT
OFFER_00631,1662.32,1244.57,1,4.9,25,0,167,0,0,Clothing,REJECT
OFFER_00632,1325.55,1012.67,4,4.2,13,0,254,0,0,Toys,REJECT
OFFER_00633,1085.65,447.69,1,5.0,8,0,161,0,0,Electronics,ACCEPT
OFFER_00634,1117.77,1120.29,3,4.5,11,0,68,0,0,Clothing,ACCEPT
OFFER_00635,986.2,776.78,5,3.3,31,0,80,0,0,Automotive,REJECT
OFFER_00636,761.82,665.48,3,2.3,2,0,65,0,0,Health,ACCEPT
