request_id,ride_distance_km,pickup_distance_km,fare_offered,requested_seats,available_seats,passenger_rating,time_of_day,is_weekend,has_luggage,has_pets,passenger_gender,driver_gender,driver_decision
REQ_00263,66.3,9.9,54.17,4,4,3.0,evening,0,0,0,FEMALE,OTHER,REJECT
REQ_00264,81.2,2.6,77.85,2,4,2.1,morning,1,0,0,OTHER,MALE,ACCEPT
REQ_00265,152.0,8.3,87.46,2,4,3.2,evening,0,0,0,FEMALE,OTHER,REJECT
REQ_00266,142.9,8.4,150.0,3,4,3.6,morning,0,1,0,MALE,MALE,ACCEPT
REQ_00267,130.7,10.4,61.69,1,4,2.0,night,0,0,0,MALE,MALE,REJECT
REQ_00268,105.7,5.3,80.72,4,4,2.6,evening,0,1,0,OTHER,OTHER,ACCEPT
REQ_00269,296.6,10.1,150.0,3,4,2.3,evening,0,0,0,FEMALE,OTHER,REJECT
REQ_00270,160.9,2.1,141.11,2,4,3.7,morning,0,0,0,OTHER,FEMALE,ACCEPT
REQ_00271,67.8,5.2,115.13,4,4,3.9,morning,0,0,0,FEMALE,OTHER,ACCEPT
REQ_00272,11.6,8.2,8.82,3,4,1.5,afternoon,0,0,0,MALE,FEMALE,REJECT
REQ_00273,58.3,11.4,67.2,3,4,2.5,morning,1,1,0,FEMALE,FEMALE,ACCEPT
REQ_00274,54.4,10.4,9.34,1,4,2.2,night,0,0,0,FEMALE,OTHER,REJECT
REQ_00275,77.8,4.3,68.69,4,4,3.5,afternoon,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_00276,11.8,2.7,7.35,2,4,3.5,afternoon,0,0,0,OTHER,FEMALE,REJECT
REQ_00277,52.1,6.5,69.31,3,4,1.0,morning,0,0,0,MALE,OTHER,ACCEPT
REQ_00278,11.1,1.5,11.98,3,4,3.1,afternoon,1,1,0,FEMALE,OTHER,ACCEPT
REQ_00279,143.8,4.3,150.0,4,4,1.9,evening,0,1,0,FEMALE,MALE,ACCEPT
REQ_00280,137.5,6.2,54.9,1,4,4.1,evening,0,0,0,OTHER,FEMALE,ACCEPT
REQ_00281,149.1,7.9,31.5,1,4,2.9,morning,0,0,0,OTHER,FEMALE,REJECT
REQ_00282,104.5,5.2,20.6,1,4,3.9,evening,0,0,0,MALE,OTHER,REJECT
REQ_00283,64.9,7.4,82.8,3,4,4.6,afternoon,0,0,0,OTHER,FEMALE,ACCEPT
REQ_00284,16.0,8.2,4.04,1,4,1.4,night,1,1,0,OTHER,OTHER,REJECT
REQ_00285,67.9,0.9,66.61,2,4,1.5,morning,0,0,0,FEMALE,OTHER,REJECT
REQ_00286,13.7,8.1,7.87,2,4,2.5,evening,0,0,0,OTHER,MALE,ACCEPT
REQ_00287,130.3,3.5,90.41,4,4,3.8,night,0,0,0,MALE,MALE,REJECT
REQ_00288,168.3,11.0,150.0,4,4,4.5,night,1,0,0,MALE,OTHER,ACCEPT
REQ_00289,11.7,1.6,20.94,4,4,3.1,night,1,1,0,OTHER,OTHER,ACCEPT
REQ_00290,595.6,8.1,150.0,3,4,3.6,morning,0,0,0,OTHER,OTHER,REJECT
REQ_00291,86.3,7.8,92.87,2,4,2.0,night,0,0,1,FEMALE,FEMALE,ACCEPT
REQ_00292,510.1,4.7,150.0,2,4,2.3,morning,0,0,0,FEMALE,FEMALE,REJECT
REQ_00293,12.6,5.1,5.27,1,4,1.8,morning,0,0,0,OTHER,OTHER,REJECT
REQ_00294,101.7,9.9,79.57,4,4,3.9,evening,0,0,0,OTHER,FEMALE,ACCEPT
REQ_00295,400.4,4.5,150.0,3,4,4.0,evening,0,1,0,MALE,OTHER,ACCEPT
REQ_00296,297.5,11.2,150.0,4,4,1.2,afternoon,0,0,0,MALE,FEMALE,REJECT
REQ_00297,61.0,5.6,43.11,2,4,2.9,night,1,0,0,FEMALE,OTHER,REJECT
REQ_00298,166.9,2.3,131.38,2,4,2.7,morning,0,0,0,OTHER,FEMALE,ACCEPT
REQ_00299,18.2,11.6,23.51,3,4,2.2,night,0,1,0,OTHER,OTHER,REJECT
REQ_00300,109.5,6.8,89.8,2,4,4.9,afternoon,1,0,0,OTHER,MALE,ACCEPT
REQ_00301,15.3,7.8,7.77,1,4,3.7,evening,0,0,0,OTHER,FEMALE,REJECT
REQ_00302,61.8,6.4,12.89,1,4,3.7,night,1,0,0,MALE,FEMALE,REJECT
REQ_00303,66.1,6.6,60.59,3,4,3.6,night,1,0,0,MALE,OTHER,ACCEPT
REQ_00304,82.4,8.1,82.58,4,4,1.1,night,0,0,0,OTHER,MALE,ACCEPT
REQ_00305,84.9,11.0,136.26,3,4,1.3,afternoon,0,0,0,MALE,OTHER,ACCEPT
REQ_00306,52.3,5.3,26.04,3,4,4.7,afternoon,1,0,1,FEMALE,OTHER,REJECT
REQ_00307,98.4,11.2,150.0,3,4,3.1,night,0,0,1,OTHER,FEMALE,ACCEPT
REQ_00308,13.0,6.7,27.57,4,4,2.2,morning,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_00309,12.0,9.9,2.0,1,4,2.0,morning,0,0,0,OTHER,OTHER,REJECT
REQ_00310,75.8,11.4,99.52,4,4,4.2,evening,0,1,0,FEMALE,OTHER,ACCEPT
REQ_00311,153.5,6.3,61.68,1,4,1.8,afternoon,0,0,0,OTHER,MALE,ACCEPT
REQ_00312,116.4,1.5,79.95,4,4,1.4,morning,0,1,0,FEMALE,MALE,ACCEPT
REQ_00313,82.8,9.9,90.4,3,4,3.7,night,0,0,0,MALE,FEMALE,ACCEPT
REQ_00314,86.7,9.0,22.77,1,4,3.4,morning,0,0,0,OTHER,FEMALE,REJECT
REQ_00315,62.3,8.0,51.74,4,4,4.8,afternoon,0,1,0,OTHER,FEMALE,ACCEPT
REQ_00316,180.1,11.5,48.96,1,4,4.8,afternoon,1,1,0,OTHER,OTHER,REJECT
REQ_00317,159.4,5.1,120.16,2,4,3.7,afternoon,1,0,0,MALE,MALE,ACCEPT
REQ_00318,58.6,11.9,66.18,4,4,2.9,morning,0,1,0,OTHER,OTHER,ACCEPT
REQ_00319,156.4,3.6,58.84,1,4,3.3,afternoon,0,0,0,FEMALE,OTHER,ACCEPT
REQ_00320,153.9,2.3,150.0,3,4,1.5,afternoon,0,0,0,FEMALE,FEMALE,REJECT
REQ_00321,117.4,9.4,150.0,4,4,1.8,morning,1,0,0,MALE,OTHER,ACCEPT
REQ_00322,141.1,0.5,51.62,1,4,4.6,night,0,1,1,FEMALE,OTHER,REJECT
REQ_00323,151.4,2.9,150.0,3,4,3.7,afternoon,0,0,0,OTHER,MALE,ACCEPT
REQ_00324,112.7,9.2,118.49,2,4,3.9,night,1,0,0,MALE,OTHER,ACCEPT
REQ_00325,49.8,1.0,49.58,3,4,2.9,afternoon,1,1,0,FEMALE,FEMALE,ACCEPT
REQ_00326,162.7,8.5,150.0,3,4,3.4,evening,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_00327,123.6,10.9,101.64,4,4,3.0,evening,0,1,0,OTHER,MALE,ACCEPT
REQ_00328,271.6,3.6,150.0,2,4,2.7,afternoon,1,0,0,OTHER,MALE,ACCEPT
REQ_00329,119.0,2.8,39.43,2,4,3.5,night,1,1,0,MALE,MALE,REJECT
REQ_00330,121.3,11.1,150.0,4,4,2.8,morning,0,0,0,MALE,MALE,REJECT
REQ_00331,177.5,5.1,137.96,2,4,4.7,afternoon,0,0,0,OTHER,FEMALE,ACCEPT
REQ_00332,62.0,1.6,57.48,2,4,1.2,night,0,0,0,OTHER,OTHER,ACCEPT
REQ_00333,46.1,8.0,21.71,1,4,1.9,night,0,0,1,OTHER,FEMALE,REJECT
REQ_00334,61.1,9.7,22.45,1,4,3.4,night,1,0,0,MALE,FEMALE,REJECT
REQ_00335,13.0,9.5,4.17,1,4,1.4,morning,0,1,0,FEMALE,FEMALE,REJECT
REQ_00336,148.5,5.3,132.8,3,4,2.9,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_00337,155.4,7.1,118.17,4,4,4.8,afternoon,0,0,0,FEMALE,OTHER,ACCEPT
REQ_00338,78.4,7.5,25.41,1,4,4.7,afternoon,0,0,0,MALE,FEMALE,ACCEPT
REQ_00339,474.2,7.4,150.0,4,4,4.8,night,0,0,0,OTHER,MALE,REJECT
REQ_00340,60.3,10.3,29.74,3,4,1.7,afternoon,1,0,0,MALE,OTHER,ACCEPT
REQ_00341,14.3,1.3,7.61,3,4,3.9,night,0,0,0,OTHER,MALE,ACCEPT
REQ_00342,81.8,6.8,93.24,3,4,4.7,evening,0,1,0,MALE,FEMALE,ACCEPT
REQ_00343,130.3,6.8,127.87,3,4,2.0,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_00344,11.1,9.2,20.67,4,4,2.5,night,0,0,0,FEMALE,MALE,ACCEPT
REQ_00345,80.3,4.0,69.09,3,4,4.0,morning,0,1,0,FEMALE,OTHER,ACCEPT
REQ_00346,153.5,4.4,150.0,3,4,1.8,afternoon,0,0,0,FEMALE,OTHER,REJECT
REQ_00347,356.7,10.1,150.0,3,4,3.5,afternoon,0,1,1,OTHER,FEMALE,ACCEPT
REQ_00348,22.8,4.6,31.17,3,4,1.7,night,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_00349,97.8,7.0,32.56,1,4,4.1,night,0,0,0,FEMALE,OTHER,REJECT
REQ_00350,11.8,8.4,2.89,1,4,3.2,afternoon,0,1,0,FEMALE,MALE,REJECT
REQ_00351,98.4,2.5,149.0,4,4,2.8,afternoon,0,0,0,FEMALE,FEMALE,REJECT
REQ_00352,107.0,1.5,49.4,3,4,2.9,afternoon,0,0,0,OTHER,MALE,ACCEPT
REQ_00353,77.9,10.2,40.67,3,4,3.8,night,0,0,0,FEMALE,MALE,REJECT
REQ_00354,11.4,1.4,6.79,3,4,1.1,evening,0,0,0,FEMALE,FEMALE,REJECT
REQ_00355,105.5,7.0,63.81,2,4,4.6,evening,0,0,0,OTHER,FEMALE,ACCEPT
REQ_00356,153.7,10.5,111.26,3,4,1.6,night,0,0,0,MALE,MALE,ACCEPT
REQ_00357,81.3,7.4,107.35,4,4,3.1,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_00358,12.8,3.0,17.6,3,4,1.2,morning,1,0,0,FEMALE,OTHER,ACCEPT
REQ_00359,67.3,7.5,32.67,1,4,1.5,night,0,1,0,OTHER,MALE,ACCEPT
REQ_00360,235.7,11.0,150.0,4,4,4.9,night,0,0,0,FEMALE,MALE,ACCEPT
REQ_00361,117.9,9.1,148.5,4,4,2.2,evening,0,0,0,MALE,FEMALE,ACCEPT
REQ_00362,9.6,9.8,8.76,2,4,2.2,evening,0,0,0,FEMALE,FEMALE,REJECT
REQ_00363,107.1,0.4,98.28,3,4,3.9,afternoon,0,0,0,MALE,OTHER,ACCEPT
REQ_00364,108.1,7.6,86.21,3,4,1.7,evening,0,0,0,MALE,MALE,ACCEPT
REQ_00365,103.0,8.5,108.29,4,4,4.9,afternoon,0,1,0,MALE,MALE,ACCEPT
REQ_00366,81.8,3.0,76.33,2,4,2.9,morning,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_00367,59.0,1.0,46.91,4,4,4.3,morning,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_00368,19.1,11.7,16.14,2,4,2.9,morning,1,0,0,OTHER,MALE,ACCEPT
REQ_00369,112.2,8.8,21.9,1,4,1.9,evening,0,1,0,MALE,OTHER,REJECT
REQ_00370,104.8,9.6,22.22,1,4,3.8,night,0,1,1,OTHER,FEMALE,REJECT
REQ_00371,17.3,1.4,14.36,3,4,3.0,morning,1,0,0,MALE,MALE,ACCEPT
REQ_00372,193.0,9.7,150.0,4,4,2.9,afternoon,1,0,0,FEMALE,MALE,ACCEPT
REQ_00373,89.6,6.9,56.99,3,4,1.3,evening,0,1,0,OTHER,MALE,ACCEPT
REQ_00374,132.2,5.6,92.72,4,4,2.3,afternoon,0,0,0,OTHER,MALE,REJECT
REQ_00375,56.9,8.3,55.09,2,4,1.3,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_00376,17.6,6.0,4.44,1,4,3.8,morning,0,0,0,OTHER,OTHER,REJECT
REQ_00377,130.5,0.5,116.77,2,4,2.4,night,0,0,0,OTHER,MALE,REJECT
REQ_00378,100.6,1.0,132.81,3,4,1.4,morning,0,0,1,MALE,OTHER,ACCEPT
REQ_00379,298.3,8.0,150.0,2,4,3.8,night,0,0,0,OTHER,FEMALE,ACCEPT
REQ_00380,158.1,6.2,127.52,2,4,2.6,night,0,0,0,FEMALE,FEMALE,REJECT
REQ_00381,135.6,6.9,40.7,2,4,4.8,night,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_00382,77.9,6.4,120.97,3,4,4.3,morning,0,1,0,MALE,OTHER,ACCEPT
REQ_00383,117.0,2.1,55.51,1,4,1.9,night,0,1,0,OTHER,MALE,ACCEPT
REQ_00384,113.0,2.8,57.98,1,4,3.3,evening,0,1,0,OTHER,OTHER,ACCEPT
REQ_00385,105.9,9.8,83.96,4,4,4.7,morning,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_00386,79.6,7.3,34.16,1,4,2.3,night,1,0,0,OTHER,MALE,REJECT
REQ_00387,131.1,4.9,150.0,4,4,1.3,morning,1,1,0,MALE,FEMALE,ACCEPT
REQ_00388,99.6,5.0,149.19,4,4,3.3,afternoon,0,0,0,FEMALE,OTHER,REJECT
REQ_00389,10.8,1.1,9.77,4,4,2.5,evening,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_00390,141.7,3.9,90.29,3,4,3.7,night,0,0,0,MALE,MALE,ACCEPT
REQ_00391,67.6,0.9,31.58,2,4,1.1,evening,1,0,0,FEMALE,FEMALE,ACCEPT
REQ_00392,407.4,9.1,150.0,4,4,1.2,afternoon,0,0,0,OTHER,OTHER,ACCEPT
REQ_00393,94.2,0.9,14.85,1,4,4.5,morning,0,1,0,OTHER,FEMALE,REJECT
REQ_00394,167.1,11.8,62.54,1,4,4.9,evening,0,0,0,MALE,OTHER,REJECT
REQ_00395,18.0,6.5,13.2,3,4,3.5,night,0,1,0,FEMALE,FEMALE,REJECT
REQ_00396,13.7,1.0,11.78,3,4,1.9,night,0,0,1,OTHER,FEMALE,ACCEPT
REQ_00397,54.3,4.8,22.01,2,4,2.8,night,1,1,0,OTHER,FEMALE,REJECT
REQ_00398,157.6,9.7,118.5,2,4,3.6,evening,0,0,0,FEMALE,MALE,ACCEPT
REQ_00399,276.2,11.4,74.94,1,4,4.8,afternoon,0,0,0,FEMALE,FEMALE,REJECT
REQ_00400,152.5,3.5,120.46,2,4,3.4,morning,1,1,0,OTHER,FEMALE,ACCEPT
REQ_00401,537.5,4.5,150.0,4,4,4.4,afternoon,0,0,0,FEMALE,MALE,ACCEPT
REQ_00402,302.8,5.1,150.0,1,4,1.3,evening,0,1,0,MALE,MALE,REJECT
REQ_00403,104.6,4.1,150.0,4,4,2.3,afternoon,0,0,0,FEMALE,OTHER,ACCEPT
REQ_00404,121.7,7.8,66.15,1,4,3.2,morning,0,0,1,MALE,OTHER,ACCEPT
REQ_00405,65.4,7.7,17.51,1,4,1.7,afternoon,0,0,0,FEMALE,FEMALE,REJECT
REQ_00406,90.6,2.0,114.31,4,4,1.5,morning,0,1,0,OTHER,OTHER,ACCEPT
REQ_00407,152.1,10.8,60.66,2,4,3.9,night,1,1,0,OTHER,MALE,ACCEPT
REQ_00408,79.0,1.3,150.0,4,4,4.5,afternoon,0,0,0,FEMALE,OTHER,ACCEPT
REQ_00409,139.4,8.6,112.99,4,4,1.5,evening,0,0,0,OTHER,MALE,ACCEPT
REQ_00410,116.1,0.4,150.0,4,4,3.4,night,0,1,0,MALE,MALE,ACCEPT
REQ_00411,83.2,0.4,104.03,3,4,4.4,afternoon,1,1,0,MALE,MALE,ACCEPT
REQ_00412,121.2,1.3,45.92,1,4,3.8,night,0,1,0,OTHER,OTHER,REJECT
REQ_00413,132.0,4.5,23.23,1,4,4.4,morning,0,1,0,MALE,FEMALE,REJECT
REQ_00414,59.3,3.5,43.9,4,4,3.1,afternoon,0,0,0,OTHER,OTHER,ACCEPT
REQ_00415,140.8,11.8,150.0,3,4,4.7,night,0,1,0,OTHER,FEMALE,ACCEPT
REQ_00416,179.0,6.1,70.59,2,4,3.5,afternoon,0,0,1,MALE,FEMALE,REJECT
REQ_00417,126.0,5.1,150.0,3,4,2.1,evening,0,0,1,MALE,OTHER,ACCEPT
REQ_00418,15.3,9.3,7.4,1,4,1.8,evening,0,0,0,MALE,MALE,REJECT
REQ_00419,11.7,9.6,7.38,2,4,4.1,night,1,0,0,FEMALE,FEMALE,REJECT
REQ_00420,11.0,8.8,8.65,3,4,4.9,morning,1,0,0,FEMALE,MALE,ACCEPT
REQ_00421,68.3,10.2,70.65,4,4,3.8,afternoon,0,0,0,OTHER,FEMALE,ACCEPT
REQ_00422,19.0,10.0,18.67,3,4,4.7,afternoon,0,1,0,MALE,MALE,ACCEPT
REQ_00423,11.6,2.1,18.28,3,4,4.3,night,0,0,0,MALE,MALE,ACCEPT
REQ_00424,57.3,0.7,115.9,4,4,2.3,morning,1,0,0,OTHER,MALE,ACCEPT
REQ_00425,274.6,0.6,150.0,3,4,3.7,afternoon,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_00426,44.3,7.6,9.68,1,4,3.3,afternoon,0,0,0,OTHER,FEMALE,REJECT
REQ_00427,71.1,0.9,30.71,1,4,2.6,night,0,1,0,MALE,FEMALE,REJECT
REQ_00428,147.5,8.5,150.0,3,4,4.9,evening,0,1,0,OTHER,MALE,ACCEPT
REQ_00429,54.4,9.7,52.12,4,4,1.9,morning,0,0,0,FEMALE,FEMALE,REJECT
REQ_00430,94.8,4.6,55.09,2,4,2.9,evening,0,0,0,MALE,MALE,ACCEPT
REQ_00431,182.6,4.4,98.91,2,4,1.3,morning,0,0,0,OTHER,OTHER,ACCEPT
REQ_00432,149.6,7.6,96.98,2,4,4.1,night,0,1,0,OTHER,FEMALE,ACCEPT
REQ_00433,75.4,2.3,40.14,1,4,1.7,night,1,0,0,MALE,FEMALE,ACCEPT
REQ_00434,69.8,7.3,112.92,4,4,4.6,evening,0,0,0,MALE,OTHER,ACCEPT
REQ_00435,170.3,5.6,150.0,3,4,3.3,night,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_00436,59.8,11.0,22.1,1,4,2.5,morning,0,0,0,FEMALE,MALE,REJECT
REQ_00437,102.4,11.8,31.04,1,4,2.3,evening,0,1,0,FEMALE,OTHER,REJECT
REQ_00438,61.9,2.3,61.79,2,4,2.2,afternoon,0,0,0,FEMALE,MALE,ACCEPT
REQ_00439,9.9,0.5,16.95,4,4,4.6,night,0,1,0,FEMALE,FEMALE,REJECT
REQ_00440,91.6,6.3,89.66,4,4,4.4,night,0,1,0,OTHER,FEMALE,ACCEPT
REQ_00441,152.2,7.0,67.28,1,4,1.3,morning,0,0,0,FEMALE,OTHER,ACCEPT
REQ_00442,55.6,5.7,20.33,1,4,3.7,morning,1,0,0,OTHER,MALE,REJECT
REQ_00443,86.2,4.3,46.64,1,4,2.4,night,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_00444,162.8,11.1,150.0,3,4,5.0,evening,1,0,0,MALE,OTHER,ACCEPT
REQ_00445,74.5,1.8,29.17,1,4,4.0,evening,1,0,0,FEMALE,MALE,REJECT
REQ_00446,64.5,5.5,23.71,2,4,2.4,evening,0,1,0,OTHER,MALE,ACCEPT
REQ_00447,181.6,9.1,150.0,4,4,3.9,night,1,0,0,MALE,OTHER,ACCEPT
REQ_00448,56.4,0.9,97.51,4,4,2.5,night,0,0,0,OTHER,MALE,ACCEPT
REQ_00449,161.9,5.4,150.0,3,4,4.7,night,0,1,0,MALE,MALE,ACCEPT
REQ_00450,57.4,7.9,72.34,3,4,2.8,evening,1,0,0,OTHER,FEMALE,ACCEPT
REQ_00451,124.3,2.6,134.28,3,4,2.6,afternoon,0,1,1,MALE,MALE,REJECT
REQ_00452,10.7,3.6,8.67,2,4,4.8,morning,1,1,0,OTHER,MALE,ACCEPT
REQ_00453,45.9,7.4,74.45,4,4,4.7,afternoon,0,0,0,FEMALE,OTHER,ACCEPT
REQ_00454,60.9,8.4,31.79,3,4,2.3,evening,1,1,0,FEMALE,FEMALE,REJECT
REQ_00455,113.3,1.1,43.62,2,4,3.5,night,1,0,0,FEMALE,MALE,REJECT
REQ_00456,109.4,1.2,84.21,3,4,3.7,night,1,0,0,MALE,MALE,ACCEPT
REQ_00457,113.3,6.3,137.67,4,4,1.9,night,0,0,0,MALE,OTHER,ACCEPT
REQ_00458,8.5,6.6,12.53,3,4,2.5,evening,0,0,0,OTHER,MALE,ACCEPT
REQ_00459,132.5,3.7,51.07,2,4,2.6,afternoon,0,0,0,FEMALE,OTHER,REJECT
REQ_00460,120.9,7.7,112.94,2,4,2.6,afternoon,1,1,0,MALE,FEMALE,ACCEPT
REQ_00461,147.0,10.1,150.0,4,4,1.5,morning,1,1,0,MALE,FEMALE,ACCEPT
REQ_00462,141.1,10.5,145.96,2,4,2.9,afternoon,0,1,0,OTHER,MALE,ACCEPT
REQ_00463,95.4,0.5,18.37,1,4,4.3,evening,0,1,0,OTHER,MALE,REJECT
REQ_00464,93.3,9.7,141.96,4,4,4.9,evening,0,0,0,FEMALE,MALE,ACCEPT
REQ_00465,442.3,7.2,150.0,3,4,3.2,morning,1,1,0,OTHER,FEMALE,REJECT
REQ_00466,17.1,9.6,26.5,4,4,3.8,afternoon,1,0,1,MALE,MALE,ACCEPT
REQ_00467,101.1,9.3,33.37,2,4,3.4,afternoon,1,1,0,MALE,MALE,REJECT
REQ_00468,151.5,1.3,150.0,3,4,3.5,evening,0,0,0,OTHER,MALE,ACCEPT
REQ_00469,13.3,9.3,11.12,2,4,1.7,evening,1,1,0,FEMALE,FEMALE,ACCEPT
REQ_00470,165.5,2.8,150.0,3,4,1.2,evening,0,0,0,MALE,OTHER,ACCEPT
REQ_00471,14.9,1.7,5.78,2,4,1.9,night,0,1,0,OTHER,FEMALE,REJECT
REQ_00472,21.9,10.5,34.49,4,4,1.9,afternoon,1,0,1,FEMALE,MALE,ACCEPT
REQ_00473,76.9,8.7,113.2,3,4,1.5,evening,1,1,0,MALE,FEMALE,ACCEPT
REQ_00474,220.8,2.9,150.0,3,4,4.9,afternoon,0,0,0,MALE,OTHER,ACCEPT
REQ_00475,11.9,11.9,18.17,4,4,2.3,night,1,0,0,MALE,MALE,REJECT
REQ_00476,182.7,11.0,56.22,1,4,2.7,night,0,1,0,OTHER,MALE,REJECT
REQ_00477,101.6,5.6,49.91,2,4,2.4,morning,0,1,0,MALE,MALE,REJECT
REQ_00478,14.9,3.9,29.72,4,4,1.7,morning,0,0,0,OTHER,FEMALE,ACCEPT
REQ_00479,105.3,10.4,41.59,1,4,3.8,night,0,1,1,FEMALE,FEMALE,REJECT
REQ_00480,446.0,1.2,150.0,3,4,2.5,morning,0,0,0,MALE,MALE,ACCEPT
REQ_00481,78.3,6.8,35.31,1,4,3.9,afternoon,1,1,0,OTHER,FEMALE,REJECT
REQ_00482,79.6,9.0,45.86,2,4,1.3,evening,0,1,0,FEMALE,MALE,ACCEPT
REQ_00483,13.6,5.8,13.59,3,4,4.6,night,0,0,0,MALE,MALE,ACCEPT
REQ_00484,141.9,11.5,22.57,1,4,4.8,afternoon,1,0,0,MALE,OTHER,REJECT
REQ_00485,122.0,1.8,88.91,3,4,4.5,night,0,0,0,MALE,MALE,REJECT
REQ_00486,163.5,7.1,99.46,3,4,2.2,night,0,0,0,FEMALE,FEMALE,REJECT
REQ_00487,223.1,3.0,143.44,3,4,3.5,evening,0,1,0,FEMALE,MALE,ACCEPT
REQ_00488,184.3,10.1,82.49,2,4,2.0,afternoon,1,1,0,MALE,FEMALE,REJECT
REQ_00489,21.3,11.7,14.9,2,4,2.6,evening,0,0,0,MALE,MALE,ACCEPT
REQ_00490,140.5,2.1,150.0,3,4,1.6,evening,0,1,0,OTHER,OTHER,REJECT
REQ_00491,70.2,1.6,92.21,4,4,4.4,morning,1,0,0,FEMALE,OTHER,ACCEPT
REQ_00492,146.1,2.6,150.0,2,4,4.8,evening,1,1,0,OTHER,OTHER,ACCEPT
REQ_00493,134.4,7.4,38.7,1,4,1.0,evening,0,0,0,FEMALE,FEMALE,REJECT
REQ_00494,86.2,1.3,70.97,4,4,4.6,night,0,1,0,FEMALE,OTHER,ACCEPT
REQ_00495,68.6,3.8,53.37,3,4,3.6,morning,0,0,0,MALE,FEMALE,ACCEPT
REQ_00496,130.1,9.1,70.66,2,4,4.3,afternoon,1,0,0,MALE,FEMALE,ACCEPT
REQ_00497,106.8,9.6,56.62,2,4,3.7,evening,0,0,0,MALE,OTHER,ACCEPT
REQ_00498,95.2,0.6,142.04,3,4,3.3,night,0,1,0,OTHER,FEMALE,ACCEPT
REQ_00499,11.9,9.9,7.29,3,4,4.5,morning,0,1,1,FEMALE,FEMALE,ACCEPT
REQ_00500,51.9,7.7,34.77,3,4,4.1,morning,0,0,0,OTHER,MALE,ACCEPT
REQ_00501,43.3,4.1,26.95,3,4,2.4,evening,1,0,0,OTHER,OTHER,ACCEPT
REQ_00502,71.2,6.0,103.08,3,4,3.5,afternoon,1,1,0,MALE,OTHER,ACCEPT
REQ_00503,76.0,8.5,32.41,1,4,2.4,night,0,1,0,MALE,FEMALE,REJECT
REQ_00504,86.7,7.3,53.83,3,4,4.4,afternoon,0,1,0,MALE,MALE,ACCEPT
REQ_00505,57.5,11.8,107.46,4,4,1.4,morning,1,0,0,MALE,MALE,ACCEPT
REQ_00506,138.3,10.9,70.6,1,4,1.8,morning,0,1,0,MALE,OTHER,ACCEPT
REQ_00507,9.7,2.0,5.16,3,4,3.0,evening,0,0,0,OTHER,MALE,REJECT
REQ_00508,40.3,2.8,41.77,2,4,4.7,evening,1,0,1,OTHER,MALE,ACCEPT
REQ_00509,9.5,7.2,7.42,4,4,1.9,morning,1,0,0,MALE,OTHER,REJECT
REQ_00510,54.2,6.4,57.11,4,4,1.5,evening,0,0,1,FEMALE,FEMALE,ACCEPT
REQ_00511,139.7,10.1,82.98,2,4,4.8,night,0,0,0,MALE,FEMALE,ACCEPT
REQ_00512,119.6,1.5,150.0,4,4,4.7,morning,1,0,0,MALE,OTHER,ACCEPT
REQ_00513,318.1,7.3,150.0,4,4,3.4,morning,1,0,0,OTHER,OTHER,REJECT
REQ_00514,103.7,8.1,100.52,4,4,3.0,night,0,1,0,MALE,FEMALE,REJECT
REQ_00515,12.6,0.9,5.02,1,4,1.6,night,0,0,0,OTHER,FEMALE,REJECT
REQ_00516,287.4,6.4,150.0,4,4,2.4,night,1,0,0,FEMALE,OTHER,REJECT
REQ_00517,40.6,5.3,16.8,1,4,1.7,night,0,0,0,MALE,MALE,REJECT
REQ_00518,86.6,5.3,98.43,3,4,3.7,night,0,1,0,OTHER,OTHER,ACCEPT
REQ_00519,200.5,4.9,134.77,4,4,1.1,night,0,0,0,FEMALE,MALE,REJECT
REQ_00520,13.5,7.1,10.09,3,4,3.6,night,1,1,0,FEMALE,MALE,REJECT
REQ_00521,129.3,8.3,146.32,3,4,4.5,morning,0,1,0,FEMALE,OTHER,ACCEPT
REQ_00522,44.4,5.8,10.32,1,4,3.8,evening,0,0,0,FEMALE,MALE,REJECT
REQ_00523,53.3,2.2,40.94,3,4,1.9,evening,0,1,0,MALE,OTHER,ACCEPT
REQ_00524,96.1,2.9,27.77,1,4,2.7,morning,0,1,0,OTHER,FEMALE,ACCEPT
REQ_00525,130.2,3.8,61.5,3,4,1.7,afternoon,0,1,0,OTHER,OTHER,REJECT
REQ_00526,159.8,2.8,111.19,4,4,3.9,evening,0,0,0,FEMALE,OTHER,ACCEPT
REQ_00527,103.1,2.1,79.42,3,4,4.4,night,0,0,0,OTHER,MALE,ACCEPT
